AgentID,AgentName,AgentType,AgentStartDate,AgentStatus,LocationID
2623,Agent 02523,Standard Agent,2023-10-27,Active,57
2624,Agent 02524,Merchant Agent,2024-04-16,Active,58
2625,Agent 02525,Standard Agent,2024-02-19,Active,50
2626,Agent 02526,Standard Agent,2025-01-11,Active,39
2627,Agent 02527,Standard Agent,2023-10-21,Active,29
2628,Agent 02528,Merchant Agent,2024-07-20,Active,103
2629,Agent 02529,Standard Agent,2023-03-01,Active,25
2630,Agent 02530,Merchant Agent,2025-03-12,Active,15
2631,Agent 02531,Super Agent,2023-08-02,Suspended,37
2632,Agent 02532,Standard Agent,2025-08-14,Inactive,84
2633,Agent 02533,Standard Agent,2023-12-07,Active,95
2634,Agent 02534,Standard Agent,2024-04-28,Active,9
2635,Agent 02535,Banking Agent,2025-01-27,Active,30
2636,Agent 02536,Super Agent,2025-03-26,Active,81
2637,Agent 02537,Standard Agent,2023-02-17,Active,63
2638,Agent 02538,Merchant Agent,2024-04-27,Active,92
2639,Agent 02539,Standard Agent,2023-07-09,Active,1
2640,Agent 02540,Standard Agent,2025-01-18,Active,26
2641,Agent 02541,Banking Agent,2025-04-17,Active,47
2642,Agent 02542,Standard Agent,2024-09-30,Active,32
2643,Agent 02543,Standard Agent,2023-03-28,Active,33
2644,Agent 02544,Standard Agent,2025-05-14,Active,49
2645,Agent 02545,Standard Agent,2024-03-26,Active,55
2646,Agent 02546,Standard Agent,2025-07-01,Active,9
2647,Agent 02547,Standard Agent,2023-01-02,Active,6
2648,Agent 02548,Standard Agent,2023-03-23,Suspended,44
2649,Agent 02549,Standard Agent,2023-07-25,Active,78
2650,Agent 02550,Merchant Agent,2025-04-14,Inactive,72
2651,Agent 02551,Merchant Agent,2025-06-25,Active,96
2652,Agent 02552,Banking Agent,2025-06-06,Inactive,74
2653,Agent 02553,Standard Agent,2024-07-17,Active,97
2654,Agent 02554,Super Agent,2023-08-05,Active,52
2655,Agent 02555,Standard Agent,2024-09-16,Active,65
2656,Agent 02556,Standard Agent,2023-03-22,Inactive,45
2657,Agent 02557,Standard Agent,2024-09-06,Active,51
2658,Agent 02558,Standard Agent,2023-09-18,Active,41
2659,Agent 02559,Merchant Agent,2025-01-03,Active,35
2660,Agent 02560,Standard Agent,2024-10-30,Active,31
2661,Agent 02561,Standard Agent,2023-10-29,Active,36
2662,Agent 02562,Standard Agent,2023-02-14,Active,60
2663,Agent 02563,Standard Agent,2025-05-17,Active,10
2664,Agent 02564,Merchant Agent,2023-09-18,Inactive,22
2665,Agent 02565,Standard Agent,2023-06-17,Inactive,22
2666,Agent 02566,Standard Agent,2024-02-18,Active,70
2667,Agent 02567,Super Agent,2024-01-04,Suspended,20
2668,Agent 02568,Standard Agent,2023-04-14,Active,83
2669,Agent 02569,Standard Agent,2023-07-01,Active,2
2670,Agent 02570,Standard Agent,2024-03-03,Active,89
2671,Agent 02571,Banking Agent,2025-04-14,Active,74
2672,Agent 02572,Banking Agent,2023-03-05,Active,96
2673,Agent 02573,Standard Agent,2023-01-04,Active,60
2674,Agent 02574,Standard Agent,2025-03-04,Active,70
2675,Agent 02575,Banking Agent,2023-04-05,Active,74
2676,Agent 02576,Standard Agent,2024-10-02,Active,38
2677,Agent 02577,Standard Agent,2024-09-11,Active,23
2678,Agent 02578,Standard Agent,2023-05-19,Active,45
2679,Agent 02579,Standard Agent,2024-09-09,Active,89
2680,Agent 02580,Standard Agent,2025-01-03,Active,39
2681,Agent 02581,Merchant Agent,2024-10-14,Active,93
2682,Agent 02582,Merchant Agent,2023-01-22,Suspended,55
2683,Agent 02583,Standard Agent,2025-01-09,Active,83
2684,Agent 02584,Super Agent,2023-01-26,Active,5
2685,Agent 02585,Super Agent,2023-06-30,Active,47
2686,Agent 02586,Standard Agent,2023-04-23,Active,2
2687,Agent 02587,Standard Agent,2023-03-21,Active,21
2688,Agent 02588,Standard Agent,2023-02-17,Suspended,12
2689,Agent 02589,Merchant Agent,2024-10-14,Active,19
2690,Agent 02590,Standard Agent,2025-03-03,Active,60
2691,Agent 02591,Standard Agent,2023-02-13,Active,14
2692,Agent 02592,Standard Agent,2025-09-02,Active,75
2693,Agent 02593,Super Agent,2024-11-07,Active,9
2694,Agent 02594,Standard Agent,2023-07-23,Active,75
2695,Agent 02595,Standard Agent,2023-03-24,Active,79
2696,Agent 02596,Standard Agent,2025-01-13,Active,75
2697,Agent 02597,Super Agent,2025-04-15,Active,44
2698,Agent 02598,Merchant Agent,2024-01-13,Active,86
2699,Agent 02599,Standard Agent,2023-12-19,Active,92
2700,Agent 02600,Super Agent,2024-09-16,Active,8
2701,Agent 02601,Standard Agent,2023-08-09,Inactive,21
2702,Agent 02602,Standard Agent,2024-01-23,Active,17
2703,Agent 02603,Merchant Agent,2024-06-19,Inactive,9
2704,Agent 02604,Standard Agent,2023-02-09,Active,63
2705,Agent 02605,Banking Agent,2025-07-20,Active,14
2706,Agent 02606,Standard Agent,2023-04-29,Active,84
2707,Agent 02607,Standard Agent,2024-07-28,Inactive,56
2708,Agent 02608,Banking Agent,2024-02-12,Active,6
2709,Agent 02609,Standard Agent,2024-01-20,Active,13
2710,Agent 02610,Standard Agent,2024-10-26,Active,2
2711,Agent 02611,Standard Agent,2023-10-23,Active,38
2712,Agent 02612,Standard Agent,2023-10-15,Active,73
2713,Agent 02613,Standard Agent,2023-01-25,Active,9
2714,Agent 02614,Standard Agent,2023-01-05,Active,82
2715,Agent 02615,Standard Agent,2023-07-11,Inactive,55
2716,Agent 02616,Standard Agent,2024-07-03,Active,22
2717,Agent 02617,Banking Agent,2024-04-24,Active,21
2718,Agent 02618,Standard Agent,2023-08-26,Active,63
2719,Agent 02619,Banking Agent,2023-09-29,Inactive,1
2720,Agent 02620,Standard Agent,2023-02-15,Active,53
2721,Agent 02621,Standard Agent,2025-05-13,Inactive,3
2722,Agent 02622,Merchant Agent,2025-01-05,Active,50
2723,Agent 02623,Standard Agent,2025-01-05,Active,96
2724,Agent 02624,Merchant Agent,2023-05-02,Active,55
2725,Agent 02625,Banking Agent,2024-11-24,Active,14
2726,Agent 02626,Standard Agent,2023-11-07,Active,85
2727,Agent 02627,Standard Agent,2025-09-30,Active,57
2728,Agent 02628,Standard Agent,2024-09-29,Active,75
2729,Agent 02629,Super Agent,2023-12-21,Active,8
2730,Agent 02630,Standard Agent,2024-06-15,Active,58
2731,Agent 02631,Standard Agent,2025-05-29,Active,2
2732,Agent 02632,Standard Agent,2024-06-30,Active,61
2733,Agent 02633,Standard Agent,2023-01-31,Active,54
2734,Agent 02634,Standard Agent,2024-01-07,Active,50
2735,Agent 02635,Standard Agent,2024-09-15,Active,24
2736,Agent 02636,Standard Agent,2023-09-26,Active,92
2737,Agent 02637,Merchant Agent,2025-04-28,Active,26
2738,Agent 02638,Standard Agent,2023-10-28,Active,52
2739,Agent 02639,Standard Agent,2023-06-30,Active,57
2740,Agent 02640,Standard Agent,2023-02-16,Active,82
2741,Agent 02641,Standard Agent,2025-07-04,Active,64
2742,Agent 02642,Standard Agent,2023-07-30,Active,92
2743,Agent 02643,Merchant Agent,2023-06-18,Active,40
2744,Agent 02644,Merchant Agent,2025-07-18,Active,2
2745,Agent 02645,Standard Agent,2024-12-11,Active,27
2746,Agent 02646,Standard Agent,2025-01-06,Active,51
2747,Agent 02647,Standard Agent,2024-01-09,Active,77
2748,Agent 02648,Standard Agent,2025-03-04,Active,19
2749,Agent 02649,Standard Agent,2025-09-08,Active,8
2750,Agent 02650,Standard Agent,2024-07-17,Active,101
2751,Agent 02651,Standard Agent,2025-03-19,Active,99
2752,Agent 02652,Standard Agent,2025-03-08,Active,53
2753,Agent 02653,Banking Agent,2024-05-07,Active,50
2754,Agent 02654,Merchant Agent,2023-03-04,Active,49
2755,Agent 02655,Banking Agent,2024-12-19,Active,72
2756,Agent 02656,Banking Agent,2023-02-26,Active,97
2757,Agent 02657,Standard Agent,2023-06-07,Active,54
2758,Agent 02658,Standard Agent,2023-05-02,Active,28
2759,Agent 02659,Standard Agent,2023-07-21,Active,74
2760,Agent 02660,Standard Agent,2024-10-04,Active,54
2761,Agent 02661,Standard Agent,2025-06-01,Active,19
2762,Agent 02662,Standard Agent,2024-12-21,Inactive,86
2763,Agent 02663,Banking Agent,2023-08-03,Active,8
2764,Agent 02664,Standard Agent,2024-07-29,Active,95
2765,Agent 02665,Standard Agent,2025-03-10,Active,92
2766,Agent 02666,Standard Agent,2024-02-20,Active,95
2767,Agent 02667,Super Agent,2023-08-10,Active,11
2768,Agent 02668,Standard Agent,2024-04-19,Inactive,96
2769,Agent 02669,Super Agent,2023-10-17,Active,36
2770,Agent 02670,Standard Agent,2024-06-26,Active,68
2771,Agent 02671,Standard Agent,2025-09-12,Active,74
2772,Agent 02672,Standard Agent,2024-03-28,Inactive,83
2773,Agent 02673,Standard Agent,2023-08-21,Active,58
2774,Agent 02674,Standard Agent,2023-06-07,Active,11
2775,Agent 02675,Merchant Agent,2023-04-11,Active,41
2776,Agent 02676,Merchant Agent,2025-03-04,Active,30
2777,Agent 02677,Banking Agent,2025-07-18,Active,34
2778,Agent 02678,Standard Agent,2023-12-05,Inactive,8
2779,Agent 02679,Standard Agent,2024-09-27,Active,86
2780,Agent 02680,Super Agent,2023-03-26,Active,99
2781,Agent 02681,Super Agent,2025-01-04,Active,56
2782,Agent 02682,Standard Agent,2025-05-19,Active,43
2783,Agent 02683,Standard Agent,2025-09-22,Active,64
2784,Agent 02684,Standard Agent,2024-07-16,Inactive,8
2785,Agent 02685,Merchant Agent,2025-07-05,Active,63
2786,Agent 02686,Standard Agent,2024-02-19,Active,89
2787,Agent 02687,Standard Agent,2024-12-30,Active,13
2788,Agent 02688,Banking Agent,2024-07-04,Active,35
2789,Agent 02689,Standard Agent,2024-11-11,Active,90
2790,Agent 02690,Standard Agent,2024-01-05,Suspended,82
2791,Agent 02691,Merchant Agent,2023-01-27,Inactive,44
2792,Agent 02692,Standard Agent,2023-04-06,Active,51
2793,Agent 02693,Standard Agent,2024-06-06,Active,37
2794,Agent 02694,Banking Agent,2023-02-15,Active,75
2795,Agent 02695,Standard Agent,2024-12-27,Active,29
2796,Agent 02696,Standard Agent,2025-04-23,Active,14
2797,Agent 02697,Standard Agent,2025-04-27,Active,70
2798,Agent 02698,Standard Agent,2024-06-22,Inactive,67
2799,Agent 02699,Standard Agent,2025-08-15,Active,40
2800,Agent 02700,Standard Agent,2023-06-05,Active,55
2801,Agent 02701,Standard Agent,2024-05-26,Suspended,11
2802,Agent 02702,Standard Agent,2024-09-30,Active,47
2803,Agent 02703,Standard Agent,2024-10-09,Active,19
2804,Agent 02704,Standard Agent,2023-08-30,Active,29
2805,Agent 02705,Super Agent,2025-01-11,Active,41
2806,Agent 02706,Banking Agent,2023-12-01,Active,34
2807,Agent 02707,Standard Agent,2024-04-14,Active,84
2808,Agent 02708,Standard Agent,2025-01-16,Active,74
2809,Agent 02709,Standard Agent,2024-06-02,Inactive,85
2810,Agent 02710,Standard Agent,2023-09-21,Active,32
2811,Agent 02711,Standard Agent,2024-04-07,Active,95
2812,Agent 02712,Standard Agent,2023-07-30,Active,19
2813,Agent 02713,Standard Agent,2023-01-04,Active,103
2814,Agent 02714,Banking Agent,2023-08-08,Active,7
2815,Agent 02715,Standard Agent,2024-06-24,Active,10
2816,Agent 02716,Super Agent,2023-06-16,Active,70
2817,Agent 02717,Standard Agent,2024-01-01,Active,86
2818,Agent 02718,Standard Agent,2024-06-07,Active,9
2819,Agent 02719,Standard Agent,2023-04-26,Active,20
2820,Agent 02720,Standard Agent,2025-04-20,Suspended,35
2821,Agent 02721,Standard Agent,2024-03-30,Active,3
2822,Agent 02722,Standard Agent,2023-11-07,Active,52
2823,Agent 02723,Standard Agent,2024-03-08,Active,16
2824,Agent 02724,Standard Agent,2023-06-07,Active,82
2825,Agent 02725,Super Agent,2023-11-15,Active,94
2826,Agent 02726,Standard Agent,2025-06-06,Active,79
2827,Agent 02727,Merchant Agent,2023-07-16,Active,34
2828,Agent 02728,Standard Agent,2024-08-09,Active,45
2829,Agent 02729,Super Agent,2025-03-28,Active,19
2830,Agent 02730,Banking Agent,2024-11-14,Inactive,31
2831,Agent 02731,Standard Agent,2025-07-21,Active,18
2832,Agent 02732,Standard Agent,2024-03-28,Active,10
2833,Agent 02733,Merchant Agent,2024-10-22,Active,75
2834,Agent 02734,Merchant Agent,2024-02-26,Active,49
2835,Agent 02735,Standard Agent,2023-12-25,Active,47
2836,Agent 02736,Standard Agent,2024-07-30,Active,103
2837,Agent 02737,Merchant Agent,2023-05-13,Active,85
2838,Agent 02738,Standard Agent,2024-02-23,Active,77
2839,Agent 02739,Merchant Agent,2025-05-22,Active,100
2840,Agent 02740,Merchant Agent,2023-10-17,Active,86
2841,Agent 02741,Standard Agent,2023-08-27,Active,36
2842,Agent 02742,Standard Agent,2023-10-05,Inactive,54
2843,Agent 02743,Standard Agent,2024-02-10,Active,51
2844,Agent 02744,Standard Agent,2024-03-18,Active,32
2845,Agent 02745,Merchant Agent,2025-01-02,Active,46
2846,Agent 02746,Standard Agent,2023-03-12,Active,101
2847,Agent 02747,Standard Agent,2024-06-01,Active,17
2848,Agent 02748,Banking Agent,2023-01-04,Suspended,21
2849,Agent 02749,Merchant Agent,2025-02-08,Active,58
2850,Agent 02750,Standard Agent,2023-03-28,Active,70
2851,Agent 02751,Standard Agent,2024-02-14,Active,3
2852,Agent 02752,Standard Agent,2025-05-07,Active,86
2853,Agent 02753,Standard Agent,2025-02-24,Active,96
2854,Agent 02754,Standard Agent,2023-04-07,Active,80
2855,Agent 02755,Merchant Agent,2023-01-29,Active,77
2856,Agent 02756,Standard Agent,2023-07-23,Active,75
2857,Agent 02757,Standard Agent,2025-02-19,Active,27
2858,Agent 02758,Standard Agent,2023-12-25,Active,20
2859,Agent 02759,Standard Agent,2024-05-22,Active,31
2860,Agent 02760,Merchant Agent,2025-07-29,Active,34
2861,Agent 02761,Standard Agent,2025-05-04,Suspended,3
2862,Agent 02762,Banking Agent,2025-08-23,Active,95
2863,Agent 02763,Standard Agent,2025-09-17,Active,18
2864,Agent 02764,Standard Agent,2025-06-23,Active,15
2865,Agent 02765,Standard Agent,2025-07-29,Active,94
2866,Agent 02766,Standard Agent,2025-04-03,Active,80
2867,Agent 02767,Standard Agent,2023-06-14,Active,47
2868,Agent 02768,Standard Agent,2023-07-06,Inactive,2
2869,Agent 02769,Super Agent,2023-03-15,Inactive,14
2870,Agent 02770,Standard Agent,2023-06-26,Active,28
2871,Agent 02771,Standard Agent,2023-10-07,Inactive,50
2872,Agent 02772,Banking Agent,2023-08-01,Active,36
2873,Agent 02773,Standard Agent,2024-06-06,Active,22
2874,Agent 02774,Standard Agent,2024-03-21,Active,54
2875,Agent 02775,Merchant Agent,2025-01-26,Inactive,18
2876,Agent 02776,Standard Agent,2023-02-28,Suspended,93
2877,Agent 02777,Standard Agent,2025-03-29,Active,42
2878,Agent 02778,Merchant Agent,2025-06-11,Active,76
2879,Agent 02779,Standard Agent,2023-06-23,Active,91
2880,Agent 02780,Merchant Agent,2023-05-27,Active,15
2881,Agent 02781,Standard Agent,2024-06-02,Active,29
2882,Agent 02782,Merchant Agent,2023-11-14,Active,22
2883,Agent 02783,Standard Agent,2023-04-26,Active,41
2884,Agent 02784,Merchant Agent,2025-03-13,Active,94
2885,Agent 02785,Banking Agent,2025-09-25,Active,9
2886,Agent 02786,Standard Agent,2024-04-29,Active,73
2887,Agent 02787,Standard Agent,2023-02-16,Active,67
2888,Agent 02788,Standard Agent,2023-08-28,Active,55
2889,Agent 02789,Standard Agent,2023-07-10,Active,79
2890,Agent 02790,Banking Agent,2023-08-28,Active,12
2891,Agent 02791,Standard Agent,2025-08-02,Active,20
2892,Agent 02792,Standard Agent,2024-12-27,Active,43
2893,Agent 02793,Merchant Agent,2024-07-08,Active,16
2894,Agent 02794,Banking Agent,2024-07-01,Active,34
2895,Agent 02795,Standard Agent,2024-10-22,Active,95
2896,Agent 02796,Standard Agent,2024-12-04,Active,8
2897,Agent 02797,Standard Agent,2023-04-26,Active,9
2898,Agent 02798,Standard Agent,2024-10-02,Suspended,18
2899,Agent 02799,Standard Agent,2025-05-03,Active,17
2900,Agent 02800,Banking Agent,2024-12-04,Active,62
2901,Agent 02801,Standard Agent,2024-05-06,Active,61
2902,Agent 02802,Standard Agent,2023-06-18,Active,102
2903,Agent 02803,Standard Agent,2025-01-29,Active,32
2904,Agent 02804,Standard Agent,2023-12-01,Active,93
2905,Agent 02805,Standard Agent,2023-08-16,Inactive,82
2906,Agent 02806,Super Agent,2024-02-07,Active,23
2907,Agent 02807,Super Agent,2024-10-03,Active,62
2908,Agent 02808,Standard Agent,2023-06-06,Active,72
2909,Agent 02809,Standard Agent,2025-04-30,Active,70
2910,Agent 02810,Super Agent,2023-08-15,Active,38
2911,Agent 02811,Banking Agent,2023-10-05,Active,65
2912,Agent 02812,Standard Agent,2024-07-05,Inactive,74
2913,Agent 02813,Merchant Agent,2025-04-05,Inactive,72
2914,Agent 02814,Standard Agent,2025-06-28,Active,41
2915,Agent 02815,Standard Agent,2025-07-06,Active,11
2916,Agent 02816,Standard Agent,2025-08-05,Active,9
2917,Agent 02817,Super Agent,2023-06-09,Active,87
2918,Agent 02818,Super Agent,2025-03-12,Active,46
2919,Agent 02819,Standard Agent,2024-01-14,Active,61
2920,Agent 02820,Standard Agent,2023-08-06,Active,96
2921,Agent 02821,Standard Agent,2023-05-11,Active,76
2922,Agent 02822,Standard Agent,2023-12-14,Active,11
2923,Agent 02823,Standard Agent,2024-04-19,Active,46
2924,Agent 02824,Super Agent,2025-08-09,Active,62
2925,Agent 02825,Banking Agent,2024-03-25,Active,44
2926,Agent 02826,Standard Agent,2024-07-20,Active,18
2927,Agent 02827,Standard Agent,2025-07-01,Active,41
2928,Agent 02828,Standard Agent,2023-12-01,Active,59
2929,Agent 02829,Standard Agent,2023-01-31,Suspended,73
2930,Agent 02830,Standard Agent,2024-08-04,Active,93
2931,Agent 02831,Standard Agent,2025-06-20,Active,8
2932,Agent 02832,Standard Agent,2023-08-02,Active,5
2933,Agent 02833,Merchant Agent,2023-11-28,Active,60
2934,Agent 02834,Standard Agent,2025-08-04,Active,76
2935,Agent 02835,Standard Agent,2023-02-11,Active,24
2936,Agent 02836,Merchant Agent,2025-06-30,Active,61
2937,Agent 02837,Standard Agent,2023-09-02,Active,86
2938,Agent 02838,Banking Agent,2023-01-31,Active,59
2939,Agent 02839,Super Agent,2025-08-21,Active,27
2940,Agent 02840,Standard Agent,2024-03-09,Active,67
2941,Agent 02841,Standard Agent,2025-05-07,Active,12
2942,Agent 02842,Standard Agent,2025-03-25,Active,96
2943,Agent 02843,Standard Agent,2025-02-20,Active,84
2944,Agent 02844,Super Agent,2025-07-26,Active,24
2945,Agent 02845,Standard Agent,2025-09-10,Active,8
2946,Agent 02846,Standard Agent,2024-07-23,Active,38
2947,Agent 02847,Standard Agent,2024-04-01,Active,79
2948,Agent 02848,Standard Agent,2024-02-15,Active,90
2949,Agent 02849,Standard Agent,2025-03-06,Active,64
2950,Agent 02850,Merchant Agent,2024-08-23,Active,79
2951,Agent 02851,Merchant Agent,2024-11-17,Inactive,100
2952,Agent 02852,Super Agent,2024-01-26,Active,32
2953,Agent 02853,Banking Agent,2025-07-05,Active,39
2954,Agent 02854,Banking Agent,2025-02-26,Active,99
2955,Agent 02855,Banking Agent,2023-10-12,Active,39
2956,Agent 02856,Standard Agent,2023-02-04,Active,34
2957,Agent 02857,Standard Agent,2023-04-30,Active,30
2958,Agent 02858,Banking Agent,2024-04-27,Active,24
2959,Agent 02859,Standard Agent,2023-01-16,Inactive,39
2960,Agent 02860,Standard Agent,2023-08-03,Active,68
2961,Agent 02861,Banking Agent,2024-02-05,Active,63
2962,Agent 02862,Super Agent,2024-09-30,Active,89
2963,Agent 02863,Merchant Agent,2023-02-19,Inactive,79
2964,Agent 02864,Banking Agent,2024-05-25,Active,19
2965,Agent 02865,Standard Agent,2024-10-28,Inactive,81
2966,Agent 02866,Banking Agent,2024-07-13,Active,85
2967,Agent 02867,Super Agent,2023-07-13,Active,56
2968,Agent 02868,Merchant Agent,2025-05-09,Active,98
2969,Agent 02869,Merchant Agent,2023-06-12,Active,38
2970,Agent 02870,Standard Agent,2023-12-04,Active,25
2971,Agent 02871,Banking Agent,2023-10-05,Active,76
2972,Agent 02872,Standard Agent,2025-04-07,Active,64
2973,Agent 02873,Banking Agent,2024-04-23,Active,9
2974,Agent 02874,Standard Agent,2025-05-22,Active,61
2975,Agent 02875,Standard Agent,2024-01-09,Active,52
2976,Agent 02876,Banking Agent,2023-01-06,Active,29
2977,Agent 02877,Standard Agent,2023-07-28,Active,92
2978,Agent 02878,Banking Agent,2024-10-02,Active,33
2979,Agent 02879,Standard Agent,2024-09-02,Active,35
2980,Agent 02880,Standard Agent,2023-05-31,Active,90
2981,Agent 02881,Standard Agent,2024-12-21,Inactive,84
2982,Agent 02882,Standard Agent,2025-03-08,Inactive,41
2983,Agent 02883,Standard Agent,2024-06-16,Inactive,8
2984,Agent 02884,Standard Agent,2025-02-12,Active,55
2985,Agent 02885,Super Agent,2025-01-05,Active,50
2986,Agent 02886,Standard Agent,2025-08-21,Inactive,31
2987,Agent 02887,Standard Agent,2023-04-18,Active,82
2988,Agent 02888,Standard Agent,2023-10-19,Active,64
2989,Agent 02889,Merchant Agent,2024-01-28,Active,71
2990,Agent 02890,Super Agent,2024-12-20,Suspended,83
2991,Agent 02891,Standard Agent,2023-11-19,Active,11
2992,Agent 02892,Standard Agent,2024-09-18,Active,10
2993,Agent 02893,Merchant Agent,2023-11-21,Active,78
2994,Agent 02894,Merchant Agent,2025-07-25,Active,92
2995,Agent 02895,Standard Agent,2025-03-05,Active,49
2996,Agent 02896,Standard Agent,2025-07-16,Active,75
2997,Agent 02897,Standard Agent,2024-09-01,Active,45
